customer_id,risk_segment,value_segment,churn_probability
CUST_006040,Low Risk/Stable,Silver,0.064807974
CUST_006041,Low Risk/Stable,Silver,0.06551778
CUST_006042,High Risk,Silver,0.6261646
CUST_006043,Low Risk/Stable,Silver,0.06798045
CUST_006044,Medium Risk,Silver,0.33040455
CUST_006045,Low Risk/Stable,Platinum,0.12274697
CUST_006046,Low Risk/Stable,Silver,0.08476371
CUST_006047,Low Risk/Stable,Platinum,0.14794748
CUST_006048,Low Risk/Stable,Platinum,0.1402949
CUST_006049,Low Risk/Stable,Silver,0.124269575
CUST_006050,Low Risk/Stable,Platinum,0.09500465
CUST_006051,Low Risk/Stable,Platinum,0.053808443
CUST_006052,Medium Risk,Gold,0.26187015
CUST_006053,Medium Risk,Silver,0.26019198
CUST_006054,Low Risk/Stable,Silver,0.06821728
CUST_006055,Low Risk/Stable,Gold,0.048434522
CUST_006056,Low Risk/Stable,Silver,0.07449424
CUST_006057,Low Risk/Stable,Silver,0.10992849
CUST_006058,Low Risk/Stable,Silver,0.13618687
CUST_006059,Low Risk/Stable,Silver,0.045397732
CUST_006060,High Risk,Silver,0.41120207
CUST_006061,Low Risk/Stable,Platinum,0.065695845
CUST_006062,Low Risk/Stable,Silver,0.083890624
CUST_006063,Medium Risk,Silver,0.15447798
CUST_006064,Low Risk/Stable,Gold,0.14932612
CUST_006065,Low Risk/Stable,Gold,0.12266767
CUST_006066,Low Risk/Stable,Gold,0.108620405
CUST_006067,Low Risk/Stable,Silver,0.13625254
CUST_006068,Medium Risk,Silver,0.16468854
CUST_006069,Low Risk/Stable,Silver,0.05917329
CUST_006070,Low Risk/Stable,Gold,0.10015477
CUST_006071,Low Risk/Stable,Silver,0.08522474
CUST_006072,Low Risk/Stable,Silver,0.11515208
CUST_006073,Medium Risk,Silver,0.28048873
CUST_006074,Medium Risk,Silver,0.27175698
CUST_006075,Low Risk/Stable,Silver,0.1260347
CUST_006076,High Risk,Platinum,0.44011566
CUST_006077,Low Risk/Stable,Platinum,0.119819045
CUST_006078,High Risk,Silver,0.48126715
CUST_006079,Low Risk/Stable,Gold,0.08067713
CUST_006080,Medium Risk,Silver,0.21667682
CUST_006081,Medium Risk,Silver,0.23015842
CUST_006082,Low Risk/Stable,Silver,0.12737082
CUST_006083,Low Risk/Stable,Gold,0.092232786
CUST_006084,Medium Risk,Silver,0.357712
CUST_006085,Low Risk/Stable,Silver,0.1439627
CUST_006086,Low Risk/Stable,Silver,0.123609394
CUST_006087,Low Risk/Stable,Silver,0.073269844
CUST_006088,Low Risk/Stable,Silver,0.08251137
CUST_006089,Medium Risk,Silver,0.21138124
CUST_006090,Medium Risk,Silver,0.20964782
CUST_006091,Low Risk/Stable,Silver,0.088567674
CUST_006092,Medium Risk,Silver,0.19886716
CUST_006093,Medium Risk,Silver,0.2740024
CUST_006094,Medium Risk,Silver,0.19181274
CUST_006095,Medium Risk,Platinum,0.15506248
CUST_006096,Medium Risk,Silver,0.30317983
CUST_006097,Low Risk/Stable,Silver,0.07366769
CUST_006098,Medium Risk,Gold,0.23260714
CUST_006099,Low Risk/Stable,Silver,0.09548609
CUST_006100,Low Risk/Stable,Silver,0.08177117
CUST_006101,Low Risk/Stable,Gold,0.13007633
CUST_006102,Low Risk/Stable,Gold,0.07139552
CUST_006103,Low Risk/Stable,Gold,0.12468608
CUST_006104,Low Risk/Stable,Silver,0.08926577
CUST_006105,Low Risk/Stable,Silver,0.095844924
CUST_006106,Low Risk/Stable,Silver,0.069919795
CUST_006107,Low Risk/Stable,Silver,0.09244306
CUST_006108,Low Risk/Stable,Gold,0.14183748
CUST_006109,Low Risk/Stable,Platinum,0.0881125
CUST_006110,Medium Risk,Silver,0.20095816
CUST_006111,High Risk,Silver,0.4215208
CUST_006112,Low Risk/Stable,Silver,0.12138052
CUST_006113,Medium Risk,Silver,0.39745796
CUST_006114,Low Risk/Stable,Silver,0.06088334
CUST_006115,Low Risk/Stable,Platinum,0.12107446
CUST_006116,Low Risk/Stable,Silver,0.11054768
CUST_006117,Medium Risk,Silver,0.20832281
CUST_006118,Medium Risk,Silver,0.24821915
CUST_006119,Low Risk/Stable,Platinum,0.1219739
CUST_006120,Low Risk/Stable,Platinum,0.10799604
CUST_006121,Medium Risk,Gold,0.3896762
CUST_006122,High Risk,Silver,0.52615416
CUST_006123,Low Risk/Stable,Silver,0.10509653
CUST_006124,Low Risk/Stable,Silver,0.07613742
CUST_006125,Low Risk/Stable,Silver,0.09354401
CUST_006126,Low Risk/Stable,Gold,0.06624675
CUST_006127,Low Risk/Stable,Silver,0.04975409
CUST_006128,Low Risk/Stable,Platinum,0.08468058
CUST_006129,Medium Risk,Silver,0.1540776
CUST_006130,Medium Risk,Silver,0.1878434
CUST_006131,Low Risk/Stable,Silver,0.096702546
CUST_006132,Low Risk/Stable,Silver,0.10442792
CUST_006133,Low Risk/Stable,Silver,0.10624993
CUST_006134,Low Risk/Stable,Silver,0.11502758
CUST_006135,Low Risk/Stable,Silver,0.14936125
CUST_006136,Low Risk/Stable,Silver,0.06423947
CUST_006137,Low Risk/Stable,Silver,0.123279385
CUST_006138,Medium Risk,Silver,0.17666952
CUST_006139,Low Risk/Stable,Silver,0.10832466
CUST_006140,High Risk,Silver,0.40520424
CUST_006141,Medium Risk,Silver,0.16968818
CUST_006142,Low Risk/Stable,Silver,0.10340409
CUST_006143,Medium Risk,Silver,0.20280157
CUST_006144,Low Risk/Stable,Gold,0.12983328
CUST_006145,Medium Risk,Silver,0.17191206
CUST_006146,Medium Risk,Silver,0.19361274
CUST_006147,Medium Risk,Silver,0.20475565
CUST_006148,Low Risk/Stable,Gold,0.11743353
CUST_006149,High Risk,Silver,0.516618
CUST_006150,Medium Risk,Silver,0.20687672
CUST_006151,Low Risk/Stable,Gold,0.07379591
CUST_006152,Low Risk/Stable,Silver,0.11143297
CUST_006153,Low Risk/Stable,Gold,0.11703693
CUST_006154,Low Risk/Stable,Silver,0.083984524
CUST_006155,Low Risk/Stable,Silver,0.11867127
CUST_006156,Low Risk/Stable,Gold,0.07916566
CUST_006157,Medium Risk,Silver,0.2134332
CUST_006158,High Risk,Silver,0.4599297
CUST_006159,Medium Risk,Silver,0.17625609
CUST_006160,Low Risk/Stable,Silver,0.07856606
CUST_006161,Medium Risk,Silver,0.2593276
CUST_006162,Low Risk/Stable,Silver,0.1141302
CUST_006163,Medium Risk,Silver,0.36155525
CUST_006164,Medium Risk,Platinum,0.24691744
CUST_006165,Low Risk/Stable,Silver,0.073515356
CUST_006166,Low Risk/Stable,Silver,0.14620875
CUST_006167,Medium Risk,Silver,0.27263612
CUST_006168,Low Risk/Stable,Silver,0.07258031
CUST_006169,Medium Risk,Silver,0.23217076
CUST_006170,Low Risk/Stable,Silver,0.06372635
CUST_006171,Low Risk/Stable,Platinum,0.12223095
CUST_006172,Medium Risk,Silver,0.17497668
CUST_006173,Low Risk/Stable,Silver,0.072267234
CUST_006174,Low Risk/Stable,Silver,0.12335843
CUST_006175,Medium Risk,Silver,0.16131873
CUST_006176,Low Risk/Stable,Silver,0.10449765
CUST_006177,Low Risk/Stable,Silver,0.062033113
CUST_006178,Medium Risk,Silver,0.2043291
CUST_006179,Low Risk/Stable,Silver,0.121571094
CUST_006180,Low Risk/Stable,Silver,0.114929855
CUST_006181,Medium Risk,Silver,0.19478211
CUST_006182,Low Risk/Stable,Silver,0.10538358
CUST_006183,Medium Risk,Silver,0.17821945
CUST_006184,Low Risk/Stable,Gold,0.0675828
CUST_006185,Low Risk/Stable,Silver,0.07142729
CUST_006186,Low Risk/Stable,Silver,0.08854847
CUST_006187,Medium Risk,Silver,0.3634222
CUST_006188,Low Risk/Stable,Silver,0.0693977
CUST_006189,Low Risk/Stable,Silver,0.1029491
CUST_006190,Low Risk/Stable,Silver,0.13839911
CUST_006191,Low Risk/Stable,Platinum,0.1043465
CUST_006192,Low Risk/Stable,Gold,0.08216584
CUST_006193,High Risk,Silver,0.43472806
CUST_006194,Medium Risk,Silver,0.33524793
CUST_006195,High Risk,Silver,0.6673791
CUST_006196,Low Risk/Stable,Platinum,0.094447605
CUST_006197,Medium Risk,Silver,0.2453966
CUST_006198,Low Risk/Stable,Silver,0.13547426
CUST_006199,Low Risk/Stable,Platinum,0.11255909
CUST_006200,Low Risk/Stable,Silver,0.10332879
CUST_006201,High Risk,Silver,0.4530484
CUST_006202,Low Risk/Stable,Platinum,0.14760342
CUST_006203,Low Risk/Stable,Silver,0.14441732
CUST_006204,Medium Risk,Silver,0.15221946
CUST_006205,Medium Risk,Platinum,0.28080443
CUST_006206,Medium Risk,Silver,0.24037687
CUST_006207,Low Risk/Stable,Silver,0.07101973
CUST_006208,Medium Risk,Silver,0.17047617
CUST_006209,Low Risk/Stable,Silver,0.1497223
CUST_006210,High Risk,Silver,0.52116984
CUST_006211,Medium Risk,Silver,0.26679766
CUST_006212,Low Risk/Stable,Silver,0.08508314
CUST_006213,Medium Risk,Silver,0.21646644
CUST_006214,Medium Risk,Silver,0.19939636
CUST_006215,Low Risk/Stable,Gold,0.07908438
CUST_006216,Medium Risk,Platinum,0.15334028
CUST_006217,Medium Risk,Silver,0.15120149
CUST_006218,Medium Risk,Silver,0.21468738
CUST_006219,Medium Risk,Silver,0.1502092
CUST_006220,Low Risk/Stable,Silver,0.08869583
CUST_006221,Medium Risk,Silver,0.2079343
CUST_006222,Medium Risk,Silver,0.17841415
CUST_006223,Low Risk/Stable,Silver,0.08628056
CUST_006224,Low Risk/Stable,Silver,0.081984386
CUST_006225,Low Risk/Stable,Silver,0.08766111
CUST_006226,High Risk,Silver,0.4418036
CUST_006227,High Risk,Silver,0.50249904
CUST_006228,Low Risk/Stable,Silver,0.07620331
CUST_006229,Low Risk/Stable,Silver,0.062312786
CUST_006230,Low Risk/Stable,Silver,0.074732564
CUST_006231,Low Risk/Stable,Silver,0.0755064
CUST_006232,Low Risk/Stable,Gold,0.09525762
CUST_006233,Medium Risk,Platinum,0.35731885
CUST_006234,Low Risk/Stable,Silver,0.0886189
CUST_006235,Medium Risk,Silver,0.22790796
CUST_006236,Medium Risk,Silver,0.1740435
CUST_006237,Low Risk/Stable,Gold,0.094054155
CUST_006238,High Risk,Silver,0.5269334
CUST_006239,Medium Risk,Silver,0.30261937
CUST_006240,Low Risk/Stable,Gold,0.052322805
CUST_006241,High Risk,Silver,0.5676262
CUST_006242,Low Risk/Stable,Platinum,0.124469794
CUST_006243,Low Risk/Stable,Platinum,0.05711573
CUST_006244,Critical,Silver,0.72162455
CUST_006245,Low Risk/Stable,Silver,0.076512456
CUST_006246,Low Risk/Stable,Silver,0.06326217
CUST_006247,Low Risk/Stable,Gold,0.0980958
CUST_006248,Low Risk/Stable,Platinum,0.14072567
CUST_006249,Medium Risk,Silver,0.1543938
CUST_006250,Low Risk/Stable,Silver,0.08520039
CUST_006251,Low Risk/Stable,Silver,0.08549608
CUST_006252,High Risk,Platinum,0.48100743
CUST_006253,Low Risk/Stable,Silver,0.06256444
CUST_006254,Low Risk/Stable,Silver,0.09875915
CUST_006255,Low Risk/Stable,Gold,0.08108268
CUST_006256,Low Risk/Stable,Silver,0.092725165
CUST_006257,Low Risk/Stable,Silver,0.11658801
CUST_006258,High Risk,Silver,0.4014567
CUST_006259,Medium Risk,Silver,0.1535144
CUST_006260,Medium Risk,Silver,0.22972941
CUST_006261,Low Risk/Stable,Silver,0.14689031
CUST_006262,Low Risk/Stable,Silver,0.12277292
CUST_006263,Low Risk/Stable,Silver,0.09601299
CUST_006264,Low Risk/Stable,Silver,0.09374758
CUST_006265,Low Risk/Stable,Platinum,0.14660202
CUST_006266,High Risk,Silver,0.633557
CUST_006267,Low Risk/Stable,Silver,0.05199864
CUST_006268,Low Risk/Stable,Silver,0.073718704
CUST_006269,Medium Risk,Silver,0.30552405
CUST_006270,Low Risk/Stable,Silver,0.08255627
CUST_006271,Low Risk/Stable,Silver,0.12051092
CUST_006272,High Risk,Silver,0.45880875
CUST_006273,Low Risk/Stable,Platinum,0.07320007
CUST_006274,Medium Risk,Silver,0.19860278
CUST_006275,Low Risk/Stable,Silver,0.11897236
CUST_006276,Low Risk/Stable,Gold,0.07609776
CUST_006277,Medium Risk,Silver,0.32256797
CUST_006278,Low Risk/Stable,Silver,0.06610884
CUST_006279,Low Risk/Stable,Silver,0.08299359
CUST_006280,Low Risk/Stable,Silver,0.11456116
CUST_006281,Low Risk/Stable,Silver,0.09234179
CUST_006282,Medium Risk,Gold,0.16546378
CUST_006283,Medium Risk,Platinum,0.17823173
CUST_006284,Low Risk/Stable,Silver,0.07042693
CUST_006285,Medium Risk,Silver,0.28203738
CUST_006286,Low Risk/Stable,Silver,0.086241186
CUST_006287,Medium Risk,Silver,0.2563548
CUST_006288,Low Risk/Stable,Silver,0.060509074
CUST_006289,High Risk,Silver,0.49410498
CUST_006290,Low Risk/Stable,Silver,0.10431793
CUST_006291,Medium Risk,Silver,0.24524127
CUST_006292,Low Risk/Stable,Silver,0.10373049
CUST_006293,Medium Risk,Silver,0.21665716
CUST_006294,High Risk,Silver,0.5186222
CUST_006295,Medium Risk,Silver,0.17537545
CUST_006296,High Risk,Silver,0.4522608
CUST_006297,Low Risk/Stable,Platinum,0.11411385
CUST_006298,High Risk,Silver,0.48217157
CUST_006299,Low Risk/Stable,Gold,0.14706743
CUST_006300,Low Risk/Stable,Platinum,0.11594762
CUST_006301,High Risk,Silver,0.5442724
CUST_006302,Medium Risk,Silver,0.24027611
CUST_006303,Low Risk/Stable,Silver,0.07540581
CUST_006304,Low Risk/Stable,Silver,0.072397314
CUST_006305,Low Risk/Stable,Platinum,0.09279071
CUST_006306,Low Risk/Stable,Silver,0.0774298
CUST_006307,Medium Risk,Silver,0.31142348
CUST_006308,Low Risk/Stable,Silver,0.096095
CUST_006309,Low Risk/Stable,Silver,0.12237802
CUST_006310,Medium Risk,Silver,0.17853017
CUST_006311,Medium Risk,Silver,0.2940636
CUST_006312,Low Risk/Stable,Platinum,0.11197375
CUST_006313,Low Risk/Stable,Silver,0.084482886
CUST_006314,Low Risk/Stable,Silver,0.14877298
CUST_006315,Medium Risk,Silver,0.30073866
CUST_006316,Low Risk/Stable,Gold,0.11430268
CUST_006317,Low Risk/Stable,Silver,0.07247954
CUST_006318,Low Risk/Stable,Silver,0.11280789
CUST_006319,Low Risk/Stable,Platinum,0.12864557
CUST_006320,Medium Risk,Silver,0.3036156
CUST_006321,Low Risk/Stable,Silver,0.08620206
CUST_006322,Medium Risk,Silver,0.3620879
CUST_006323,High Risk,Silver,0.47640717
CUST_006324,Low Risk/Stable,Silver,0.14671965
CUST_006325,High Risk,Silver,0.48907554
CUST_006326,Medium Risk,Silver,0.15975316
CUST_006327,Low Risk/Stable,Silver,0.06566092
CUST_006328,Low Risk/Stable,Silver,0.06697212
CUST_006329,Low Risk/Stable,Silver,0.07340238
CUST_006330,Low Risk/Stable,Gold,0.10381597
CUST_006331,Medium Risk,Silver,0.29665828
CUST_006332,Low Risk/Stable,Silver,0.08981943
CUST_006333,Low Risk/Stable,Gold,0.07632618
CUST_006334,Medium Risk,Silver,0.20841989
CUST_006335,Medium Risk,Silver,0.2804727
CUST_006336,Low Risk/Stable,Silver,0.070580475
CUST_006337,Low Risk/Stable,Silver,0.057709612
CUST_006338,Low Risk/Stable,Silver,0.10506292
CUST_006339,High Risk,Silver,0.53320944
CUST_006340,High Risk,Silver,0.42712203
CUST_006341,Low Risk/Stable,Silver,0.08719503
CUST_006342,Low Risk/Stable,Silver,0.08012475
CUST_006343,Low Risk/Stable,Platinum,0.10315723
CUST_006344,Low Risk/Stable,Silver,0.0952441
CUST_006345,Low Risk/Stable,Silver,0.12343481
CUST_006346,High Risk,Silver,0.66524935
CUST_006347,Low Risk/Stable,Silver,0.1433671
CUST_006348,Medium Risk,Silver,0.16635686
CUST_006349,Low Risk/Stable,Silver,0.101477414
CUST_006350,Medium Risk,Silver,0.2028142
CUST_006351,Low Risk/Stable,Gold,0.13124578
CUST_006352,Low Risk/Stable,Platinum,0.09333222
CUST_006353,Low Risk/Stable,Silver,0.13312374
CUST_006354,Low Risk/Stable,Silver,0.068543
CUST_006355,Low Risk/Stable,Gold,0.074653745
CUST_006356,Low Risk/Stable,Gold,0.06004281
CUST_006357,Medium Risk,Silver,0.39955533
CUST_006358,High Risk,Silver,0.48511
CUST_006359,Medium Risk,Silver,0.17296277
CUST_006360,Low Risk/Stable,Silver,0.06677159
CUST_006361,Low Risk/Stable,Silver,0.11205214
CUST_006362,Low Risk/Stable,Silver,0.09621406
CUST_006363,Low Risk/Stable,Platinum,0.058888875
CUST_006364,Low Risk/Stable,Silver,0.14845103
CUST_006365,Low Risk/Stable,Platinum,0.100469716
CUST_006366,Low Risk/Stable,Platinum,0.058755036
CUST_006367,Low Risk/Stable,Silver,0.11592492
CUST_006368,High Risk,Gold,0.50356054
CUST_006369,Low Risk/Stable,Platinum,0.093952745
CUST_006370,Medium Risk,Silver,0.30093372
CUST_006371,Low Risk/Stable,Silver,0.08414976
CUST_006372,Low Risk/Stable,Gold,0.13309816
CUST_006373,Low Risk/Stable,Silver,0.14185256
CUST_006374,Low Risk/Stable,Silver,0.114031255
CUST_006375,Medium Risk,Silver,0.2736065
CUST_006376,Medium Risk,Silver,0.15218371
CUST_006377,Medium Risk,Silver,0.23013054
CUST_006378,Medium Risk,Silver,0.15741907
CUST_006379,Low Risk/Stable,Silver,0.06309909
CUST_006380,Medium Risk,Silver,0.18851161
CUST_006381,High Risk,Silver,0.6720561
CUST_006382,Low Risk/Stable,Platinum,0.12068934
CUST_006383,Low Risk/Stable,Gold,0.1253964
CUST_006384,Medium Risk,Silver,0.20803796
CUST_006385,Medium Risk,Silver,0.33016923
CUST_006386,High Risk,Silver,0.5699725
CUST_006387,Medium Risk,Silver,0.22512472
CUST_006388,Medium Risk,Silver,0.30089167
CUST_006389,Low Risk/Stable,Silver,0.07427077
CUST_006390,Low Risk/Stable,Silver,0.07896229
CUST_006391,Medium Risk,Silver,0.22652088
CUST_006392,Medium Risk,Silver,0.15505143
CUST_006393,Low Risk/Stable,Silver,0.076211594
CUST_006394,High Risk,Silver,0.42953697
CUST_006395,Low Risk/Stable,Silver,0.06589122
CUST_006396,Low Risk/Stable,Silver,0.120034
CUST_006397,Low Risk/Stable,Gold,0.08457864
CUST_006398,Low Risk/Stable,Silver,0.12951984
CUST_006399,Low Risk/Stable,Silver,0.09726927
CUST_006400,Low Risk/Stable,Silver,0.13289388
CUST_006401,Medium Risk,Gold,0.28641728
CUST_006402,Low Risk/Stable,Silver,0.071153626
CUST_006403,Medium Risk,Silver,0.19236451
CUST_006404,Medium Risk,Silver,0.17258644
CUST_006405,Medium Risk,Silver,0.16469277
CUST_006406,Low Risk/Stable,Silver,0.06932171
CUST_006407,Low Risk/Stable,Platinum,0.09895331
CUST_006408,Low Risk/Stable,Silver,0.077590145
CUST_006409,High Risk,Silver,0.40211016
CUST_006410,Low Risk/Stable,Silver,0.06698264
CUST_006411,Low Risk/Stable,Silver,0.12616178
CUST_006412,Low Risk/Stable,Silver,0.11767117
CUST_006413,Low Risk/Stable,Platinum,0.063915364
CUST_006414,High Risk,Silver,0.42764956
CUST_006415,Low Risk/Stable,Gold,0.0643513
CUST_006416,Low Risk/Stable,Gold,0.11569881
CUST_006417,Low Risk/Stable,Silver,0.09990895
CUST_006418,Low Risk/Stable,Silver,0.09668539
CUST_006419,Low Risk/Stable,Silver,0.07679583
CUST_006420,Low Risk/Stable,Silver,0.101965316
CUST_006421,Low Risk/Stable,Platinum,0.06702068
CUST_006422,High Risk,Silver,0.5147678
CUST_006423,Medium Risk,Silver,0.17054841
CUST_006424,Low Risk/Stable,Silver,0.0846607
CUST_006425,Low Risk/Stable,Silver,0.13875368
CUST_006426,Low Risk/Stable,Gold,0.12339475
CUST_006427,High Risk,Silver,0.55304176
CUST_006428,Low Risk/Stable,Platinum,0.12310352
CUST_006429,High Risk,Silver,0.4938739
CUST_006430,Low Risk/Stable,Platinum,0.08514669
CUST_006431,Critical,Silver,0.72490185
CUST_006432,Medium Risk,Silver,0.26633263
CUST_006433,Low Risk/Stable,Silver,0.085193016
CUST_006434,Low Risk/Stable,Silver,0.1150671
CUST_006435,Low Risk/Stable,Silver,0.10280748
CUST_006436,Low Risk/Stable,Silver,0.09850791
CUST_006437,Medium Risk,Silver,0.30697635
CUST_006438,Low Risk/Stable,Platinum,0.07912149
CUST_006439,Low Risk/Stable,Silver,0.1303116
CUST_006440,Low Risk/Stable,Gold,0.06073902
CUST_006441,Low Risk/Stable,Silver,0.08852153
CUST_006442,Low Risk/Stable,Silver,0.09096536
CUST_006443,Low Risk/Stable,Silver,0.06850059
CUST_006444,High Risk,Silver,0.5862675
CUST_006445,Medium Risk,Silver,0.29458785
CUST_006446,Low Risk/Stable,Platinum,0.06938094
CUST_006447,Medium Risk,Silver,0.26690772
CUST_006448,High Risk,Silver,0.5910427
CUST_006449,Low Risk/Stable,Silver,0.07712438
CUST_006450,High Risk,Silver,0.6349114
CUST_006451,Medium Risk,Silver,0.16878499
CUST_006452,Low Risk/Stable,Platinum,0.10809118
CUST_006453,Medium Risk,Silver,0.1713692
CUST_006454,Low Risk/Stable,Platinum,0.12438662
CUST_006455,High Risk,Silver,0.45311517
CUST_006456,Low Risk/Stable,Silver,0.08153252
CUST_006457,High Risk,Silver,0.4987876
CUST_006458,Medium Risk,Silver,0.3437712
CUST_006459,Low Risk/Stable,Silver,0.12288941
CUST_006460,Low Risk/Stable,Silver,0.10737562
CUST_006461,Medium Risk,Silver,0.18102868
CUST_006462,Medium Risk,Gold,0.27087462
CUST_006463,High Risk,Silver,0.51940644
CUST_006464,Low Risk/Stable,Silver,0.115227394
CUST_006465,Medium Risk,Silver,0.2460018
CUST_006466,Medium Risk,Silver,0.29664138
CUST_006467,Low Risk/Stable,Platinum,0.09892357
CUST_006468,Low Risk/Stable,Silver,0.099018164
CUST_006469,Medium Risk,Silver,0.19601057
CUST_006470,Low Risk/Stable,Silver,0.12811288
CUST_006471,Low Risk/Stable,Silver,0.09716989
CUST_006472,Low Risk/Stable,Platinum,0.108285956
CUST_006473,High Risk,Silver,0.5970394
CUST_006474,Medium Risk,Silver,0.24999997
CUST_006475,Low Risk/Stable,Gold,0.11598423
CUST_006476,High Risk,Silver,0.69216913
CUST_006477,Low Risk/Stable,Silver,0.06810034
CUST_006478,Low Risk/Stable,Platinum,0.075537674
CUST_006479,Medium Risk,Silver,0.21222621
CUST_006480,Low Risk/Stable,Platinum,0.0670778
CUST_006481,Low Risk/Stable,Silver,0.11646388
CUST_006482,Medium Risk,Silver,0.3030093
CUST_006483,Low Risk/Stable,Silver,0.11077102
CUST_006484,Critical,Silver,0.72358954
CUST_006485,Low Risk/Stable,Silver,0.06657752
CUST_006486,Low Risk/Stable,Silver,0.1484293
CUST_006487,Low Risk/Stable,Silver,0.06861732
CUST_006488,Low Risk/Stable,Gold,0.100471005
CUST_006489,Low Risk/Stable,Silver,0.14356914
CUST_006490,Low Risk/Stable,Silver,0.08631759
CUST_006491,Low Risk/Stable,Silver,0.08230819
CUST_006492,High Risk,Gold,0.52946544
CUST_006493,High Risk,Silver,0.64549
CUST_006494,Medium Risk,Silver,0.30998495
CUST_006495,Low Risk/Stable,Silver,0.14512245
CUST_006496,Low Risk/Stable,Silver,0.08226441
CUST_006497,Low Risk/Stable,Gold,0.052707553
CUST_006498,Medium Risk,Silver,0.38796827
CUST_006499,Low Risk/Stable,Silver,0.11092794
CUST_006500,Medium Risk,Silver,0.3438039
CUST_006501,Low Risk/Stable,Silver,0.10294459
CUST_006502,High Risk,Silver,0.40071324
CUST_006503,Low Risk/Stable,Silver,0.0993791
CUST_006504,Medium Risk,Silver,0.2104721
CUST_006505,Low Risk/Stable,Gold,0.059773095
CUST_006506,Medium Risk,Silver,0.18326563
CUST_006507,Low Risk/Stable,Silver,0.120023504
CUST_006508,Medium Risk,Silver,0.17005512
CUST_006509,Low Risk/Stable,Gold,0.13234882
CUST_006510,Medium Risk,Gold,0.1942719
CUST_006511,Low Risk/Stable,Platinum,0.07420035
CUST_006512,Medium Risk,Silver,0.17664571
CUST_006513,Medium Risk,Silver,0.1641232
CUST_006514,Low Risk/Stable,Silver,0.081851155
CUST_006515,Low Risk/Stable,Silver,0.10293789
